番号,日付,時間,ms,CHU1-1,CHU1-2,CHU1-3,CHU1-4,CHU2-1,CHU2-2,CHU2-3,CHU2-4,CHU2-5,CHU2-6,CHU2-7,CHU2-8,CHU2-9,CHU2-10,AlarmU1,AlarmU2,AlarmOut,MarkEvent
NO.,Date,Time,ms," V"," V"," V"," V"," V"," V"," V"," V"," V"," V"," V"," V"," V"," V","A1234567890","A1234567890","AO1234567890","Alarm/Info/x/User12345678"
12307,2024-12-18,17:23:48,60,-0.006,-0.001,-0.002,-0.004,+0.03,+0.04,+0.01,+0.04,+0.01,+8.867,+0.884,+0.03,+0.00,+0.00,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
12308,2024-12-18,17:23:48,70,-0.005,-0.002,-0.003,-0.005,+0.03,+0.01,+0.01,+0.04,+0.03,+8.870,+0.883,+0.01,+0.01,+0.04,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
12309,2024-12-18,17:23:48,80,-0.004,-0.003,-0.000,-0.004,+0.04,+0.01,+0.04,+0.07,+0.01,+8.870,+0.884,+0.03,-0.02,+0.01,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
12310,2024-12-18,17:23:48,90,-0.005,-0.002,-0.004,-0.007,+0.04,+0.03,+0.03,+0.06,+0.06,+8.870,+0.885,+0.02,-0.01,+0.04,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
12311,2024-12-18,17:23:48,100,-0.006,-0.001,-0.002,-0.004,+0.03,+0.05,+0.03,+0.06,+0.03,+8.868,+0.885,+0.04,+0.01,+0.03,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
12312,2024-12-18,17:23:48,110,-0.006,+0.000,-0.003,-0.004,+0.02,+0.02,+0.01,+0.04,+0.01,+8.873,+0.884,+0.01,+0.01,+0.04,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
12313,2024-12-18,17:23:48,120,-0.005,-0.001,-0.002,-0.006,+0.03,+0.04,+0.01,+0.03,+0.04,+8.872,+0.885,+0.01,+0.01,+0.02,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
12314,2024-12-18,17:23:48,130,-0.005,-0.001,-0.003,-0.004,+0.03,+0.04,-0.01,+0.06,+0.01,+8.871,+0.887,+0.01,+0.01,+0.06,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
12315,2024-12-18,17:23:48,140,-0.005,-0.001,-0.002,-0.006,+0.03,+0.02,+0.01,+0.05,+0.01,+8.869,+0.885,+0.03,-0.01,+0.03,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
12316,2024-12-18,17:23:48,150,-0.004,-0.003,-0.002,-0.004,+0.03,+0.04,+0.00,+0.05,+0.04,+8.870,+0.884,+0.01,+0.03,+0.01,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
12317,2024-12-18,17:23:48,160,-0.006,-0.003,-0.001,-0.005,+0.01,+0.03,+0.03,+0.07,+0.03,+8.868,+0.884,+0.01,-0.01,+0.05,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
12318,2024-12-18,17:23:48,170,-0.005,-0.001,-0.000,-0.006,+0.03,+0.03,+0.01,+0.03,+0.03,+8.872,+0.884,+0.01,+0.00,+0.04,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
12319,2024-12-18,17:23:48,180,-0.006,-0.001,-0.002,-0.004,+0.01,+0.01,+0.01,+0.07,+0.04,+8.877,+0.884,+0.03,+0.01,+0.01,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
12320,2024-12-18,17:23:48,190,-0.006,-0.001,-0.002,-0.005,+0.04,+0.03,-0.01,+0.07,+0.05,+8.877,+0.883,+0.03,-0.02,+0.02,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
12321,2024-12-18,17:23:48,200,-0.005,-0.001,-0.003,-0.005,+0.04,+0.04,+0.01,+0.06,+0.02,+8.877,+0.884,+0.01,+0.00,+0.01,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
12322,2024-12-18,17:23:48,210,-0.005,-0.002,-0.002,-0.005,+0.01,+0.03,+0.03,+0.05,+0.04,+8.876,+0.885,+0.02,+0.03,+0.03,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
12323,2024-12-18,17:23:48,220,-0.005,-0.003,-0.003,-0.005,+0.03,+0.01,+0.02,+0.04,+0.04,+8.877,+0.885,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
12324,2024-12-18,17:23:48,230,-0.005,-0.002,-0.002,-0.004,+0.03,+0.03,+0.01,+0.06,+0.04,+8.877,+0.884,+0.02,+0.01,+0.01,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
12325,2024-12-18,17:23:48,240,-0.005,-0.001,-0.002,-0.004,+0.04,+0.02,+0.01,+0.04,+0.03,+8.876,+0.885,+0.03,-0.02,+0.03,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
12326,2024-12-18,17:23:48,250,-0.005,-0.002,-0.000,-0.005,+0.03,+0.01,+0.00,+0.04,+0.01,+8.881,+0.885,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
12327,2024-12-18,17:23:48,260,-0.005,-0.000,-0.003,-0.004,+0.02,+0.04,+0.04,+0.04,+0.03,+8.878,+0.884,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
12328,2024-12-18,17:23:48,270,-0.006,-0.000,-0.001,-0.005,+0.01,+0.04,+0.03,+0.04,+0.03,+8.881,+0.884,+0.02,+0.01,+0.03,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
12329,2024-12-18,17:23:48,280,-0.006,-0.001,-0.001,-0.004,+0.03,+0.02,+0.01,+0.04,+0.03,+8.879,+0.885,+0.05,-0.01,+0.03,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
12330,2024-12-18,17:23:48,290,-0.006,-0.003,-0.001,-0.004,+0.02,+0.02,+0.01,+0.03,+0.03,+8.879,+0.884,-0.02,+0.02,+0.01,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
12331,2024-12-18,17:23:48,300,-0.006,-0.003,-0.003,-0.007,+0.04,+0.01,-0.02,+0.07,+0.04,+8.880,+0.884,+0.03,+0.01,+0.03,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
12332,2024-12-18,17:23:48,310,-0.005,-0.001,-0.002,-0.003,+0.01,+0.04,+0.02,+0.04,+0.02,+8.878,+0.885,+0.01,+0.01,+0.03,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
12333,2024-12-18,17:23:48,320,-0.005,-0.000,-0.001,-0.004,+0.03,+0.03,-0.01,+0.04,+0.04,+8.882,+0.885,+0.03,+0.03,+0.03,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
12334,2024-12-18,17:23:48,330,-0.005,-0.002,-0.002,-0.005,+0.01,+0.04,+0.00,+0.04,+0.07,+8.883,+0.885,+0.04,+0.01,+0.01,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
12335,2024-12-18,17:23:48,340,-0.005,+0.000,-0.002,-0.005,+0.01,+0.03,+0.03,+0.05,+0.02,+8.879,+0.884,+0.00,-0.02,+0.03,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
12336,2024-12-18,17:23:48,350,-0.006,-0.002,-0.003,-0.006,+0.04,+0.04,+0.01,+0.04,+0.02,+8.881,+0.885,+0.04,+0.01,+0.02,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
12337,2024-12-18,17:23:48,360,-0.006,-0.002,-0.001,-0.004,+0.04,+0.03,+0.01,+0.03,+0.04,+8.882,+0.881,+0.03,-0.02,+0.01,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
12338,2024-12-18,17:23:48,370,-0.005,-0.002,-0.004,-0.005,+0.04,+0.03,+0.01,+0.06,+0.03,+8.880,+0.883,+0.04,+0.03,+0.01,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
12339,2024-12-18,17:23:48,380,-0.005,-0.001,-0.001,-0.007,+0.02,+0.02,+0.00,+0.05,+0.02,+8.886,+0.883,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
12340,2024-12-18,17:23:48,390,-0.005,-0.001,-0.004,-0.004,+0.04,+0.00,+0.01,+0.04,+0.04,+8.888,+0.883,-0.01,+0.03,+0.03,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
12341,2024-12-18,17:23:48,400,-0.005,-0.001,-0.002,-0.004,+0.03,+0.04,+0.02,+0.04,+0.03,+8.889,+0.884,+0.02,+0.03,+0.03,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
12342,2024-12-18,17:23:48,410,-0.005,+0.001,-0.003,-0.005,+0.03,+0.01,+0.00,+0.04,+0.01,+8.886,+0.885,+0.01,+0.01,+0.02,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
12343,2024-12-18,17:23:48,420,-0.005,-0.001,-0.003,-0.005,+0.04,+0.02,-0.02,+0.04,+0.05,+8.886,+0.885,+0.01,-0.01,+0.03,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
12344,2024-12-18,17:23:48,430,-0.004,-0.002,-0.002,-0.006,+0.04,+0.01,+0.01,+0.03,+0.03,+8.887,+0.886,+0.03,+0.02,+0.04,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
12345,2024-12-18,17:23:48,440,-0.005,-0.003,-0.002,-0.003,+0.01,+0.03,+0.01,+0.04,+0.04,+8.889,+0.887,+0.01,+0.01,+0.04,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
12346,2024-12-18,17:23:48,450,-0.005,-0.002,-0.001,-0.004,+0.01,+0.02,-0.01,+0.07,+0.01,+8.887,+0.883,+0.01,+0.01,+0.02,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
12347,2024-12-18,17:23:48,460,-0.006,-0.002,-0.001,-0.005,+0.03,+0.03,+0.01,+0.06,+0.04,+8.892,+0.884,+0.02,+0.03,+0.03,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
12348,2024-12-18,17:23:48,470,-0.005,-0.000,-0.002,-0.004,+0.02,+0.01,+0.03,+0.04,+0.01,+8.892,+0.884,+0.03,+0.01,+0.04,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
12349,2024-12-18,17:23:48,480,-0.006,+0.001,-0.003,-0.006,+0.01,+0.04,-0.01,+0.07,+0.03,+8.891,+0.884,+0.04,+0.01,+0.04,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
12350,2024-12-18,17:23:48,490,-0.006,-0.001,-0.002,-0.004,+0.04,+0.04,+0.01,+0.06,+0.04,+8.890,+0.884,+0.01,-0.01,+0.01,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
12351,2024-12-18,17:23:48,500,-0.005,-0.003,-0.003,-0.004,+0.03,+0.04,+0.03,+0.05,+0.01,+8.889,+0.884,+0.04,+0.00,+0.03,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
12352,2024-12-18,17:23:48,510,-0.006,-0.001,-0.001,-0.006,+0.04,+0.01,+0.01,+0.04,+0.01,+8.889,+0.884,+0.02,+0.01,+0.01,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
12353,2024-12-18,17:23:48,520,-0.005,-0.002,-0.004,-0.003,+0.02,+0.03,+0.03,+0.07,+0.01,+8.892,+0.886,+0.04,+0.01,+0.02,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
12354,2024-12-18,17:23:48,530,-0.005,+0.000,-0.001,-0.005,+0.04,+0.02,+0.01,+0.06,+0.05,+8.892,+0.887,+0.04,-0.02,+0.01,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
12355,2024-12-18,17:23:48,540,-0.006,-0.002,-0.004,-0.005,+0.04,+0.01,+0.01,+0.07,+0.01,+8.889,+0.885,+0.03,+0.01,+0.01,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
12356,2024-12-18,17:23:48,550,-0.005,+0.001,-0.001,-0.005,+0.02,+0.01,+0.01,+0.05,+0.03,+8.892,+0.884,+0.04,+0.00,+0.01,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
12357,2024-12-18,17:23:48,560,-0.005,-0.002,-0.003,-0.005,+0.03,+0.04,+0.01,+0.05,+0.04,+8.889,+0.882,+0.02,+0.01,+0.02,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
12358,2024-12-18,17:23:48,570,-0.005,-0.002,-0.001,-0.004,+0.02,+0.03,+0.01,+0.05,+0.04,+8.891,+0.885,+0.00,+0.02,+0.02,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
12359,2024-12-18,17:23:48,580,-0.005,-0.003,-0.003,-0.004,+0.03,+0.01,+0.01,+0.04,+0.02,+8.898,+0.883,+0.03,+0.00,+0.04,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
12360,2024-12-18,17:23:48,590,-0.005,-0.002,-0.002,-0.006,+0.03,+0.04,+0.03,+0.04,+0.01,+8.898,+0.883,+0.02,-0.01,+0.04,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
12361,2024-12-18,17:23:48,600,-0.006,-0.001,-0.003,-0.004,+0.04,+0.02,+0.01,+0.04,+0.01,+8.896,+0.885,+0.04,+0.03,+0.03,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
12362,2024-12-18,17:23:48,610,-0.006,-0.000,-0.002,-0.004,+0.04,+0.04,+0.00,+0.02,+0.03,+8.898,+0.884,+0.01,+0.03,+0.03,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
12363,2024-12-18,17:23:48,620,-0.006,-0.001,-0.001,-0.005,+0.04,+0.01,+0.01,+0.06,+0.04,+8.896,+0.884,+0.03,+0.02,+0.05,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
12364,2024-12-18,17:23:48,630,-0.005,-0.001,-0.003,-0.004,+0.04,+0.03,+0.01,+0.04,+0.06,+8.899,+0.885,+0.02,+0.00,+0.03,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
12365,2024-12-18,17:23:48,640,-0.005,-0.004,-0.001,-0.006,+0.04,+0.04,-0.01,+0.05,+0.01,+8.895,+0.886,+0.04,+0.01,+0.02,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
12366,2024-12-18,17:23:48,650,-0.006,-0.003,-0.004,-0.004,+0.03,+0.02,-0.01,+0.03,+0.03,+8.899,+0.885,+0.02,+0.01,+0.04,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
12367,2024-12-18,17:23:48,660,-0.005,-0.001,-0.001,-0.004,+0.03,+0.02,+0.01,+0.04,+0.04,+8.902,+0.883,+0.02,+0.01,+0.01,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
12368,2024-12-18,17:23:48,670,-0.005,-0.000,-0.004,-0.005,+0.01,+0.03,+0.03,+0.04,+0.01,+8.900,+0.884,+0.01,+0.02,+0.01,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
12369,2024-12-18,17:23:48,680,-0.004,+0.000,-0.002,-0.004,+0.04,+0.04,-0.01,+0.06,+0.06,+8.899,+0.885,+0.03,-0.01,+0.01,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
12370,2024-12-18,17:23:48,690,-0.005,+0.000,-0.002,-0.005,+0.01,+0.04,+0.01,+0.04,+0.02,+8.901,+0.884,+0.01,+0.01,+0.02,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
12371,2024-12-18,17:23:48,700,-0.004,-0.001,-0.001,-0.005,+0.03,+0.04,+0.01,+0.04,+0.01,+8.898,+0.887,+0.03,+0.03,-0.01,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
12372,2024-12-18,17:23:48,710,-0.006,-0.003,-0.003,-0.004,+0.02,+0.04,+0.03,+0.04,+0.01,+8.906,+0.880,+0.02,-0.01,+0.01,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
12373,2024-12-18,17:23:48,720,-0.005,-0.003,+0.000,-0.006,+0.04,+0.01,+0.01,+0.04,+0.03,+8.903,+0.887,+0.02,-0.02,+0.03,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
12374,2024-12-18,17:23:48,730,-0.006,-0.002,-0.002,-0.003,+0.05,+0.04,+0.01,+0.04,+0.03,+8.905,+0.886,+0.03,+0.01,+0.04,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
12375,2024-12-18,17:23:48,740,-0.004,-0.001,-0.001,-0.005,+0.04,+0.04,+0.01,+0.05,+0.03,+8.905,+0.886,+0.04,-0.01,+0.04,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
12376,2024-12-18,17:23:48,750,-0.005,-0.001,+0.000,-0.005,+0.02,+0.01,-0.02,+0.07,+0.05,+8.903,+0.887,+0.01,+0.01,+0.04,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
12377,2024-12-18,17:23:48,760,-0.006,-0.000,-0.003,-0.004,+0.02,+0.03,+0.00,+0.04,+0.03,+8.903,+0.885,+0.01,+0.01,+0.02,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
12378,2024-12-18,17:23:48,770,-0.006,-0.001,-0.002,-0.006,+0.03,+0.01,+0.01,+0.06,+0.03,+8.904,+0.884,+0.01,+0.00,+0.04,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
12379,2024-12-18,17:23:48,780,-0.005,-0.003,-0.003,-0.004,+0.02,+0.03,+0.01,+0.06,+0.03,+8.905,+0.887,+0.02,-0.01,+0.04,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
12380,2024-12-18,17:23:48,790,-0.006,-0.003,-0.000,-0.005,+0.04,+0.02,+0.03,+0.04,+0.05,+8.906,+0.887,+0.02,+0.01,+0.02,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
12381,2024-12-18,17:23:48,800,-0.006,-0.002,-0.003,-0.004,+0.04,+0.01,+0.02,+0.03,+0.03,+8.909,+0.887,+0.04,+0.01,+0.04,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
12382,2024-12-18,17:23:48,810,-0.005,-0.002,-0.001,-0.004,+0.03,+0.04,+0.01,+0.04,+0.04,+8.908,+0.887,+0.00,+0.01,+0.02,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
12383,2024-12-18,17:23:48,820,-0.007,-0.000,-0.002,-0.004,+0.02,+0.03,+0.01,+0.04,+0.03,+8.909,+0.887,+0.01,+0.01,+0.03,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
12384,2024-12-18,17:23:48,830,-0.005,+0.001,+0.000,-0.004,+0.02,+0.03,+0.01,+0.06,+0.04,+8.906,+0.886,+0.01,-0.01,+0.03,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
12385,2024-12-18,17:23:48,840,-0.005,-0.001,-0.004,-0.005,+0.03,+0.04,+0.03,+0.04,+0.03,+8.905,+0.888,+0.03,+0.01,+0.04,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
12386,2024-12-18,17:23:48,850,-0.005,-0.002,-0.000,-0.006,+0.01,+0.07,+0.01,+0.06,+0.04,+8.912,+0.879,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
12387,2024-12-18,17:23:48,860,-0.005,-0.002,-0.002,-0.003,+0.04,-0.01,+0.01,+0.04,+0.04,+8.912,+0.884,+0.01,+0.01,+0.02,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
12388,2024-12-18,17:23:48,870,-0.004,-0.001,-0.001,-0.004,+0.04,+0.03,+0.00,+0.04,+0.04,+8.912,+0.885,+0.01,-0.01,+0.02,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
12389,2024-12-18,17:23:48,880,-0.005,-0.001,-0.002,-0.005,+0.03,+0.03,+0.04,+0.04,+0.04,+8.912,+0.882,+0.01,+0.03,+0.02,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
12390,2024-12-18,17:23:48,890,-0.005,-0.001,-0.002,-0.003,+0.03,+0.03,-0.01,+0.04,+0.03,+8.912,+0.885,-0.05,-0.01,+0.01,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
12391,2024-12-18,17:23:48,900,-0.005,-0.000,-0.001,-0.005,+0.03,+0.03,+0.00,+0.04,+0.01,+8.911,+0.884,+0.01,+0.01,+0.02,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
12392,2024-12-18,17:23:48,910,-0.005,-0.001,-0.003,-0.004,+0.03,+0.04,+0.04,+0.06,+0.03,+8.908,+0.886,+0.04,+0.00,+0.03,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
12393,2024-12-18,17:23:48,920,-0.004,-0.003,-0.001,-0.005,+0.02,+0.00,+0.01,+0.05,+0.03,+8.913,+0.885,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
12394,2024-12-18,17:23:48,930,-0.005,-0.002,-0.003,-0.005,+0.03,+0.04,+0.03,+0.04,+0.03,+8.915,+0.888,+0.03,+0.00,+0.04,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
12395,2024-12-18,17:23:48,940,-0.006,-0.002,-0.002,-0.004,+0.03,+0.03,+0.01,+0.06,+0.04,+8.916,+0.887,+0.06,+0.01,+0.04,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
12396,2024-12-18,17:23:48,950,-0.005,-0.001,-0.004,-0.005,+0.01,+0.01,+0.04,+0.05,+0.01,+8.914,+0.886,+0.02,+0.01,+0.03,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
12397,2024-12-18,17:23:48,960,-0.007,-0.001,-0.001,-0.005,+0.04,+0.03,-0.01,+0.07,+0.04,+8.914,+0.886,+0.02,+0.01,+0.04,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
12398,2024-12-18,17:23:48,970,-0.006,+0.001,-0.004,-0.005,+0.06,+0.03,+0.01,+0.04,+0.05,+8.910,+0.886,+0.06,+0.01,+0.03,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
12399,2024-12-18,17:23:48,980,-0.005,-0.001,-0.002,-0.007,+0.03,+0.02,-0.03,+0.04,+0.01,+8.916,+0.886,+0.02,-0.01,+0.01,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
12400,2024-12-18,17:23:48,990,-0.005,-0.002,-0.003,-0.004,+0.03,+0.04,-0.01,+0.03,+0.03,+8.916,+0.886,+0.04,+0.01,+0.01,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
12401,2024-12-18,17:23:49,0,-0.005,-0.002,-0.002,-0.005,+0.01,+0.04,+0.01,+0.06,+0.03,+8.918,+0.886,+0.03,+0.01,+0.01,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
12402,2024-12-18,17:23:49,10,-0.005,-0.000,-0.002,-0.005,+0.01,+0.04,+0.01,+0.04,+0.04,+8.918,+0.887,+0.03,+0.01,+0.01,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
12403,2024-12-18,17:23:49,20,-0.005,-0.001,-0.002,-0.004,+0.04,+0.03,-0.01,+0.06,+0.04,+8.917,+0.887,+0.04,+0.01,+0.01,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
12404,2024-12-18,17:23:49,30,-0.006,-0.000,-0.003,-0.006,+0.01,+0.04,+0.01,+0.04,+0.04,+8.919,+0.885,+0.02,+0.00,+0.01,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
12405,2024-12-18,17:23:49,40,-0.005,+0.000,-0.002,-0.004,+0.04,+0.04,-0.01,+0.04,+0.03,+8.918,+0.885,+0.02,-0.01,+0.01,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
12406,2024-12-18,17:23:49,50,-0.005,-0.001,-0.002,-0.005,+0.06,+0.03,+0.01,+0.04,+0.04,+8.916,+0.886,+0.05,+0.01,+0.04,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
12407,2024-12-18,17:23:49,60,-0.006,-0.003,-0.003,-0.006,+0.01,+0.04,+0.01,+0.03,+0.04,+8.919,+0.886,+0.03,+0.00,+0.01,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
12408,2024-12-18,17:23:49,70,-0.006,-0.002,-0.001,-0.004,+0.03,+0.03,-0.01,+0.04,+0.01,+8.919,+0.887,+0.03,+0.01,+0.04,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
12409,2024-12-18,17:23:49,80,-0.005,-0.001,-0.004,-0.005,+0.01,+0.04,+0.02,+0.04,+0.04,+8.920,+0.885,+0.01,-0.02,+0.04,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
